id,race_id,driver,lap_number,arrival_ms,start_ms,finish_ms,wait_ms,response_ms,urgency_score,is_urgent,resource,data_source,service_ms,burst_reason
2022_Monaco_Grand_Prix|GAS|52|smart,2022_Monaco_Grand_Prix,GAS,52,4590000.897,4590941.902,4591098.802,941.005,1097.905,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|52|fast,2022_Monaco_Grand_Prix,HAM,52,4590001.034,4590002.032,4590002.798,0.998,1.764,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|52|smart,2022_Monaco_Grand_Prix,HAM,52,4590001.034,4591098.802,4591255.702,1097.768,1254.668,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|52|fast,2022_Monaco_Grand_Prix,LAT,52,4590001.226,4590009.685,4590010.450,8.459,9.224,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|52|smart,2022_Monaco_Grand_Prix,LAT,52,4590001.226,4591883.302,4592040.202,1882.076,2038.976,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|52|fast,2022_Monaco_Grand_Prix,LEC,52,4590001.242,4590008.154,4590008.920,6.912,7.678,0.200,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|52|smart,2022_Monaco_Grand_Prix,LEC,52,4590001.242,4591569.502,4591726.402,1568.260,1725.160,0.200,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|52|fast,2022_Monaco_Grand_Prix,NOR,52,4590001.323,4590012.746,4590013.511,11.423,12.189,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|52|smart,2022_Monaco_Grand_Prix,NOR,52,4590001.323,4592510.902,4592667.802,2509.579,2666.479,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|52|fast,2022_Monaco_Grand_Prix,OCO,52,4590001.697,4590010.450,4590011.215,8.754,9.519,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|52|smart,2022_Monaco_Grand_Prix,OCO,52,4590001.697,4592040.202,4592197.102,2038.505,2195.405,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|PER|52|fast,2022_Monaco_Grand_Prix,PER,52,4590002.068,4590006.624,4590007.389,4.556,5.321,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|PER|52|smart,2022_Monaco_Grand_Prix,PER,52,4590002.068,4591255.702,4591412.602,1253.634,1410.534,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|52|fast,2022_Monaco_Grand_Prix,RIC,52,4590002.249,4590002.798,4590003.563,0.548,1.314,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|52|smart,2022_Monaco_Grand_Prix,RIC,52,4590002.249,4590157.402,4590314.302,155.153,312.053,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|52|fast,2022_Monaco_Grand_Prix,RUS,52,4590002.654,4590011.215,4590011.981,8.561,9.326,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|52|smart,2022_Monaco_Grand_Prix,RUS,52,4590002.654,4592197.102,4592354.002,2194.448,2351.348,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|52|fast,2022_Monaco_Grand_Prix,SAI,52,4590003.551,4590003.563,4590004.328,0.012,0.777,0.350,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|52|smart,2022_Monaco_Grand_Prix,SAI,52,4590003.551,4590628.102,4590785.002,624.551,781.451,0.350,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|STR|52|fast,2022_Monaco_Grand_Prix,STR,52,4590004.232,4590007.389,4590008.154,3.157,3.922,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|52|smart,2022_Monaco_Grand_Prix,STR,52,4590004.232,4591412.602,4591569.502,1408.370,1565.270,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|52|fast,2022_Monaco_Grand_Prix,TSU,52,4590004.257,4590004.328,4590005.093,0.072,0.837,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|52|smart,2022_Monaco_Grand_Prix,TSU,52,4590004.257,4590314.302,4590471.202,310.045,466.945,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VER|52|fast,2022_Monaco_Grand_Prix,VER,52,4590004.373,4590005.859,4590006.624,1.486,2.251,0.350,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VER|52|smart,2022_Monaco_Grand_Prix,VER,52,4590004.373,4590785.002,4590941.902,780.629,937.529,0.350,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VET|52|fast,2022_Monaco_Grand_Prix,VET,52,4590004.481,4590005.093,4590005.859,0.613,1.378,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VET|52|smart,2022_Monaco_Grand_Prix,VET,52,4590004.481,4590471.202,4590628.102,466.721,623.621,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|52|fast,2022_Monaco_Grand_Prix,ZHO,52,4590004.708,4590011.981,4590012.746,7.273,8.038,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|52|smart,2022_Monaco_Grand_Prix,ZHO,52,4590004.708,4592354.002,4592510.902,2349.294,2506.194,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|53|fast,2022_Monaco_Grand_Prix,ALO,53,4680000.628,4680000.628,4680001.394,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|53|smart,2022_Monaco_Grand_Prix,ALO,53,4680000.628,4680000.628,4680157.528,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|53|fast,2022_Monaco_Grand_Prix,BOT,53,4680000.659,4680009.046,4680009.811,8.387,9.153,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|53|smart,2022_Monaco_Grand_Prix,BOT,53,4680000.659,4681726.528,4681883.428,1725.870,1882.770,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|53|fast,2022_Monaco_Grand_Prix,GAS,53,4680000.806,4680001.394,4680002.159,0.587,1.353,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|53|smart,2022_Monaco_Grand_Prix,GAS,53,4680000.806,4680942.028,4681098.928,941.222,1098.122,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|53|fast,2022_Monaco_Grand_Prix,HAM,53,4680000.818,4680002.159,4680002.924,1.341,2.106,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|53|smart,2022_Monaco_Grand_Prix,HAM,53,4680000.818,4681098.928,4681255.828,1098.110,1255.010,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|53|fast,2022_Monaco_Grand_Prix,LAT,53,4680001.224,4680009.811,4680010.577,8.587,9.353,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|53|smart,2022_Monaco_Grand_Prix,LAT,53,4680001.224,4681883.428,4682040.328,1882.204,2039.104,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|53|fast,2022_Monaco_Grand_Prix,LEC,53,4680002.173,4680008.281,4680009.046,6.108,6.873,0.200,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|53|smart,2022_Monaco_Grand_Prix,LEC,53,4680002.173,4681569.628,4681726.528,1567.456,1724.356,0.200,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|53|fast,2022_Monaco_Grand_Prix,NOR,53,4680002.410,4680012.872,4680013.638,10.462,11.227,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|53|smart,2022_Monaco_Grand_Prix,NOR,53,4680002.410,4682511.028,4682667.928,2508.618,2665.518,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|53|fast,2022_Monaco_Grand_Prix,OCO,53,4680002.453,4680010.577,4680011.342,8.124,8.889,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|53|smart,2022_Monaco_Grand_Prix,OCO,53,4680002.453,4682040.328,4682197.228,2037.875,2194.775,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|PER|53|fast,2022_Monaco_Grand_Prix,PER,53,4680002.588,4680006.750,4680007.516,4.162,4.927,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|PER|53|smart,2022_Monaco_Grand_Prix,PER,53,4680002.588,4681255.828,4681412.728,1253.240,1410.140,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|53|fast,2022_Monaco_Grand_Prix,RIC,53,4680002.649,4680002.924,4680003.689,0.275,1.041,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|53|smart,2022_Monaco_Grand_Prix,RIC,53,4680002.649,4680157.528,4680314.428,154.880,311.780,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|53|fast,2022_Monaco_Grand_Prix,RUS,53,4680002.683,4680011.342,4680012.107,8.659,9.424,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|53|smart,2022_Monaco_Grand_Prix,RUS,53,4680002.683,4682197.228,4682354.128,2194.545,2351.445,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|53|fast,2022_Monaco_Grand_Prix,SAI,53,4680002.772,4680003.689,4680004.455,0.917,1.682,0.350,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|53|smart,2022_Monaco_Grand_Prix,SAI,53,4680002.772,4680628.228,4680785.128,625.456,782.356,0.350,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|STR|53|fast,2022_Monaco_Grand_Prix,STR,53,4680003.887,4680007.516,4680008.281,3.629,4.394,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|53|smart,2022_Monaco_Grand_Prix,STR,53,4680003.887,4681412.728,4681569.628,1408.842,1565.742,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|53|fast,2022_Monaco_Grand_Prix,TSU,53,4680004.440,4680004.455,4680005.220,0.015,0.780,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|53|smart,2022_Monaco_Grand_Prix,TSU,53,4680004.440,4680314.428,4680471.328,309.988,466.888,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VER|53|fast,2022_Monaco_Grand_Prix,VER,53,4680004.700,4680005.985,4680006.750,1.285,2.050,0.350,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VER|53|smart,2022_Monaco_Grand_Prix,VER,53,4680004.700,4680785.128,4680942.028,780.428,937.328,0.350,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VET|53|fast,2022_Monaco_Grand_Prix,VET,53,4680004.761,4680005.220,4680005.985,0.459,1.224,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VET|53|smart,2022_Monaco_Grand_Prix,VET,53,4680004.761,4680471.328,4680628.228,466.567,623.467,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|53|fast,2022_Monaco_Grand_Prix,ZHO,53,4680004.766,4680012.107,4680012.872,7.341,8.106,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|53|smart,2022_Monaco_Grand_Prix,ZHO,53,4680004.766,4682354.128,4682511.028,2349.362,2506.262,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|54|fast,2022_Monaco_Grand_Prix,ALO,54,4770000.150,4770000.150,4770000.916,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|54|smart,2022_Monaco_Grand_Prix,ALO,54,4770000.150,4770000.150,4770157.050,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|54|fast,2022_Monaco_Grand_Prix,BOT,54,4770000.595,4770009.333,4770010.099,8.739,9.504,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|54|smart,2022_Monaco_Grand_Prix,BOT,54,4770000.595,4771726.050,4771882.950,1725.456,1882.356,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|54|fast,2022_Monaco_Grand_Prix,GAS,54,4770000.764,4770000.916,4770001.681,0.151,0.916,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|54|smart,2022_Monaco_Grand_Prix,GAS,54,4770000.764,4771098.450,4771255.350,1097.686,1254.586,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|54|fast,2022_Monaco_Grand_Prix,HAM,54,4770000.936,4770001.681,4770002.446,0.745,1.510,0.450,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|54|smart,2022_Monaco_Grand_Prix,HAM,54,4770000.936,4770784.650,4770941.550,783.714,940.614,0.450,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|54|fast,2022_Monaco_Grand_Prix,LAT,54,4770001.039,4770010.099,4770010.864,9.060,9.825,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|54|smart,2022_Monaco_Grand_Prix,LAT,54,4770001.039,4771882.950,4772039.850,1881.912,2038.812,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|54|fast,2022_Monaco_Grand_Prix,LEC,54,4770001.266,4770007.803,4770008.568,6.537,7.302,0.200,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|54|smart,2022_Monaco_Grand_Prix,LEC,54,4770001.266,4771412.250,4771569.150,1410.984,1567.884,0.200,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|54|fast,2022_Monaco_Grand_Prix,NOR,54,4770001.608,4770012.394,4770013.160,10.787,11.552,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|54|smart,2022_Monaco_Grand_Prix,NOR,54,4770001.608,4772353.650,4772510.550,2352.043,2508.943,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|54|fast,2022_Monaco_Grand_Prix,OCO,54,4770002.002,4770008.568,4770009.333,6.566,7.331,0.200,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|54|smart,2022_Monaco_Grand_Prix,OCO,54,4770002.002,4771569.150,4771726.050,1567.148,1724.048,0.200,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|PER|54|fast,2022_Monaco_Grand_Prix,PER,54,4770002.325,4770002.446,4770003.211,0.121,0.886,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|PER|54|smart,2022_Monaco_Grand_Prix,PER,54,4770002.325,4770157.050,4770313.950,154.725,311.625,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|54|fast,2022_Monaco_Grand_Prix,RIC,54,4770002.344,4770003.977,4770004.742,1.633,2.398,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|54|smart,2022_Monaco_Grand_Prix,RIC,54,4770002.344,4770313.950,4770470.850,311.606,468.506,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|54|fast,2022_Monaco_Grand_Prix,RUS,54,4770002.659,4770010.864,4770011.629,8.204,8.970,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|54|smart,2022_Monaco_Grand_Prix,RUS,54,4770002.659,4772039.850,4772196.750,2037.191,2194.091,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|54|fast,2022_Monaco_Grand_Prix,SAI,54,4770003.041,4770003.211,4770003.977,0.171,0.936,0.650,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|54|fast,2022_Monaco_Grand_Prix,STR,54,4770003.708,4770007.038,4770007.803,3.329,4.095,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|54|smart,2022_Monaco_Grand_Prix,STR,54,4770003.708,4771255.350,4771412.250,1251.642,1408.542,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|54|fast,2022_Monaco_Grand_Prix,TSU,54,4770004.092,4770004.742,4770005.507,0.650,1.415,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|54|smart,2022_Monaco_Grand_Prix,TSU,54,4770004.092,4770470.850,4770627.750,466.759,623.659,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VER|54|fast,2022_Monaco_Grand_Prix,VER,54,4770004.584,4770006.272,4770007.038,1.688,2.453,0.450,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VER|54|smart,2022_Monaco_Grand_Prix,VER,54,4770004.584,4770941.550,4771098.450,936.966,1093.866,0.450,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VET|54|fast,2022_Monaco_Grand_Prix,VET,54,4770004.603,4770005.507,4770006.272,0.904,1.669,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VET|54|smart,2022_Monaco_Grand_Prix,VET,54,4770004.603,4770627.750,4770784.650,623.147,780.047,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|54|fast,2022_Monaco_Grand_Prix,ZHO,54,4770004.943,4770011.629,4770012.394,6.686,7.451,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|54|smart,2022_Monaco_Grand_Prix,ZHO,54,4770004.943,4772196.750,4772353.650,2191.807,2348.707,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|55|fast,2022_Monaco_Grand_Prix,ALO,55,4860000.012,4860000.012,4860000.777,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|55|smart,2022_Monaco_Grand_Prix,ALO,55,4860000.012,4860000.012,4860156.912,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|55|fast,2022_Monaco_Grand_Prix,BOT,55,4860000.251,4860009.195,4860009.960,8.944,9.709,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|BOT|55|smart,2022_Monaco_Grand_Prix,BOT,55,4860000.251,4861569.012,4861725.912,1568.761,1725.661,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|55|fast,2022_Monaco_Grand_Prix,GAS,55,4860000.310,4860001.542,4860002.307,1.232,1.997,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|GAS|55|smart,2022_Monaco_Grand_Prix,GAS,55,4860000.310,4860941.412,4861098.312,941.101,1098.001,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|55|fast,2022_Monaco_Grand_Prix,HAM,55,4860000.645,4860000.777,4860001.542,0.132,0.897,0.450,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|HAM|55|smart,2022_Monaco_Grand_Prix,HAM,55,4860000.645,4860784.512,4860941.412,783.866,940.766,0.450,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|55|fast,2022_Monaco_Grand_Prix,LAT,55,4860001.060,4860009.960,4860010.725,8.900,9.665,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LAT|55|smart,2022_Monaco_Grand_Prix,LAT,55,4860001.060,4861725.912,4861882.812,1724.852,1881.752,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|55|fast,2022_Monaco_Grand_Prix,LEC,55,4860001.404,4860006.899,4860007.664,5.494,6.260,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|LEC|55|smart,2022_Monaco_Grand_Prix,LEC,55,4860001.404,4861098.312,4861255.212,1096.907,1253.807,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|55|fast,2022_Monaco_Grand_Prix,NOR,55,4860001.707,4860012.256,4860013.021,10.549,11.314,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|NOR|55|smart,2022_Monaco_Grand_Prix,NOR,55,4860001.707,4862196.612,4862353.512,2194.905,2351.805,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|55|fast,2022_Monaco_Grand_Prix,OCO,55,4860001.712,4860008.429,4860009.195,6.717,7.483,0.200,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|OCO|55|smart,2022_Monaco_Grand_Prix,OCO,55,4860001.712,4861412.112,4861569.012,1410.400,1567.300,0.200,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|PER|55|fast,2022_Monaco_Grand_Prix,PER,55,4860002.190,4860002.307,4860003.073,0.117,0.883,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|PER|55|smart,2022_Monaco_Grand_Prix,PER,55,4860002.190,4860156.912,4860313.812,154.722,311.622,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|55|fast,2022_Monaco_Grand_Prix,RIC,55,4860002.291,4860003.073,4860003.838,0.781,1.546,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RIC|55|smart,2022_Monaco_Grand_Prix,RIC,55,4860002.291,4860313.812,4860470.712,311.520,468.420,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|55|fast,2022_Monaco_Grand_Prix,RUS,55,4860003.114,4860010.725,4860011.490,7.612,8.377,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|RUS|55|smart,2022_Monaco_Grand_Prix,RUS,55,4860003.114,4861882.812,4862039.712,1879.698,2036.598,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|SAI|55|fast,2022_Monaco_Grand_Prix,SAI,55,4860003.195,4860003.838,4860004.603,0.643,1.408,0.650,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|55|fast,2022_Monaco_Grand_Prix,STR,55,4860003.754,4860007.664,4860008.429,3.910,4.675,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|STR|55|smart,2022_Monaco_Grand_Prix,STR,55,4860003.754,4861255.212,4861412.112,1251.457,1408.357,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|55|fast,2022_Monaco_Grand_Prix,TSU,55,4860003.968,4860005.368,4860006.134,1.400,2.165,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|TSU|55|smart,2022_Monaco_Grand_Prix,TSU,55,4860003.968,4860470.712,4860627.612,466.743,623.643,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|VER|55|fast,2022_Monaco_Grand_Prix,VER,55,4860003.972,4860004.603,4860005.368,0.631,1.396,0.650,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VET|55|fast,2022_Monaco_Grand_Prix,VET,55,4860004.619,4860006.134,4860006.899,1.515,2.280,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|VET|55|smart,2022_Monaco_Grand_Prix,VET,55,4860004.619,4860627.612,4860784.512,622.993,779.893,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|55|fast,2022_Monaco_Grand_Prix,ZHO,55,4860004.967,4860011.490,4860012.256,6.523,7.289,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Monaco_Grand_Prix|ZHO|55|smart,2022_Monaco_Grand_Prix,ZHO,55,4860004.967,4862039.712,4862196.612,2034.745,2191.645,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Monaco_Grand_Prix|ALO|56|fast,2022_Monaco_Grand_Prix,ALO,56,4950000.201,4950000.201,4950000.967,0.000,0.765,0.600,1,fast_local,redis_cache,0.765,caution+overtake+pit_window
2022_Monaco_Grand_Prix|BOT|56|fast,2022_Monaco_Grand_Prix,BOT,56,4950000.762,4950008.619,4950009.384,7.857,8.623,0.450,0,fast_local,redis_cache,0.765,caution+overtake+pit_window
2022_Monaco_Grand_Prix|BOT|56|smart,2022_Monaco_Grand_Prix,BOT,56,4950000.762,4950000.762,4950157.662,0.000,156.900,0.450,0,smart_cloud,cassandra,156.900,caution+overtake+pit_window
2022_Monaco_Grand_Prix|GAS|56|fast,2022_Monaco_Grand_Prix,GAS,56,4950000.886,4950000.967,4950001.732,0.080,0.846,0.600,1,fast_local,redis_cache,0.765,caution+overtake+pit_window
2022_Monaco_Grand_Prix|HAM|56|fast,2022_Monaco_Grand_Prix,HAM,56,4950001.596,4950001.732,4950002.497,0.136,0.901,0.650,1,fast_local,redis_cache,0.765,caution+overtake+pit_window
2022_Monaco_Grand_Prix|LAT|56|fast,2022_Monaco_Grand_Prix,LAT,56,4950001.714,4950011.680,4950012.445,9.966,10.732,0.300,0,fast_local,redis_cache,0.765,caution+overtake+pit_window
